Txn Hash,Blockno,UnixTimestamp,DateTime (UTC),Action,Amount (Out),Token (Out),Amount (In),Token (In),Swapped Rate,Swapped Pair,DEX
0xb6d1667baa2107f0f5c291ce56b481baa07e45ceeca0f3ff57f8ea0149b9dc32,18807376,1702835939,17/12/2023 17:58,Sell,865006.2887, SYNC,1.083510778, ETH,0.00000125,ETH per SYNC,Uniswap V2
0x8dfc9f6cf195558ff8fbe023dd56b7e030720bd4d4075b7c9c71b5822938b7e5,18807397,1702836191,17/12/2023 18:03,Buy,0.125777009, ETH,100000, SYNC,0.00000126,ETH per SYNC,Uniswap V2
0xd56493ac0dea81a3d329bca4872beaea783e9b4f7bec6658cd9a8dfbda7ca95c,18807407,1702836311,17/12/2023 18:05,Buy,0.145979396, ETH,116000, SYNC,0.00000126,ETH per SYNC,Uniswap V2
0x0813c5bc3572c183abbfc11b8896854d0423a71d277ba58dd7f58c7c3ce3542d,18807407,1702836311,17/12/2023 18:05,Buy,0.090331687, ETH,71747.12225, SYNC,0.00000126,ETH per SYNC,Uniswap V2
0x647813dad52430cae20e026a8f64638d454471a76ff8f423ec5b6a59ec37e4fb,18807420,1702836479,17/12/2023 18:07,Buy,0.202882248, ETH,161048.994, SYNC,0.00000126,ETH per SYNC,Uniswap V2
0xac1fde8de629ba0d6f1fb5f044ee9fd6211c94b44319e43fa40352d1207aad09,18807424,1702836527,17/12/2023 18:08,Buy,0.007451113, ETH,5912.282263, SYNC,0.00000126,ETH per SYNC,Uniswap V2
0xaa3db08e12d4cb04c4539e0316bfb2872871843641dd137aee474ae0bec63aa0,18807442,1702836755,17/12/2023 18:12,Buy,0.2, ETH,158630.6414, SYNC,0.00000126,ETH per SYNC,Uniswap V2
0x815baac3474b94b887a96d8b14824be8d1149c80d286a5bf45f853744c78215d,18807446,1702836803,17/12/2023 18:13,Buy,0.6, ETH,475144.8393, SYNC,0.00000126,ETH per SYNC,Uniswap V2
0xb60beadd18a8e05bc7d07d318d89faea53c5794f90eb36edb661966e768217ab,18807448,1702836827,17/12/2023 18:13,Buy,0.2, ETH,158132.7004, SYNC,0.00000126,ETH per SYNC,Uniswap V2
0x3b2a4e1aaad4e7601530e437fb1d64b9d3c79b8e42cb9f65bf338b8aab59c456,18807448,1702836827,17/12/2023 18:13,Buy,0.45, ETH,355345.2513, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0x1e92c2e0151b30bdf8c87456d4a5dd67cca47093ef8ca046a61295d527ba46bd,18807474,1702837139,17/12/2023 18:18,Buy,0.7, ETH,551514.6542, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0xab2e77a1acd16af377376740106fd83d03718efa47b614d1044a3dc04b72c593,18807475,1702837151,17/12/2023 18:19,Buy,0.05, ETH,39335.96663, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0x9b4aeaef35d91f62841f75feedbaaec9a0ed17bd1a493ca3483117b977dfcc71,18807477,1702837175,17/12/2023 18:19,Buy,0.011999212, ETH,9438.865091, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0x2f5597b766ec55de2db0616c88d9e3564f1fffd44bdf96c346f9552f79d3dd2b,18807477,1702837175,17/12/2023 18:19,Buy,0.03, ETH,23596.7721, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0xe6d46272de8efc50d5f4e2aded26cffb8e684e0a8ce2243459ef18a8758db89a,18807477,1702837175,17/12/2023 18:19,Buy,0.315339815, ETH,247865.968, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0x1f4f5cb4525e59b6765516fd07fa33ec077c54c95a1c9a84b8a3aeadd70717bb,18807488,1702837307,17/12/2023 18:21,Buy,0.00949, ETH,7454.658462, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0x4435a8e75a603ce56fbdd805cf7e22fbe5c6d84b2b5d94199d5d4ce6f176e9f0,18807494,1702837379,17/12/2023 18:22,Buy,0.140074177, ETH,110000, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0x5e5256f22f6c925eda44d0d0e159297d699c9f1450e43518dcc239c8ee473fe8,18807499,1702837439,17/12/2023 18:23,Buy,0.071452323, ETH,56088.15182, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0x77d203626f81c6929f82e045dacc01d46cbf8c824b5a8e576b90ec86170cb795,18807500,1702837451,17/12/2023 18:24,Buy,0.129991948, ETH,102000, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0xd86ce440cf1a233aa13fe8c4b8738ee03a6ad07c3ae9596603a43c5e9de9c395,18807503,1702837487,17/12/2023 18:24,Buy,0.0095, ETH,7452.271724, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0x15d11aeedb9df4d9ce5b16e2fd927ee7f8ff4071c951b7b611cf887eb1b9d9d0,18807507,1702837535,17/12/2023 18:25,Buy,0.223206256, ETH,175014.5311, SYNC,0.00000128,ETH per SYNC,Uniswap V2
0xad9873cc3258e8c1bc714f2bf176ac50c3142acd18eb156b389453c69ae8bfef,18807509,1702837559,17/12/2023 18:25,Buy,1.342724276, ETH,1049610.229, SYNC,0.00000128,ETH per SYNC,Uniswap V2
0xb97dc4a2940324ed5ff923462b3684ae6259566906af3535bd637a1c7c8b6be1,18807510,1702837571,17/12/2023 18:26,Sell,2486250, SYNC,3.150317307, ETH,0.00000127,ETH per SYNC,Uniswap V2
0x090416954e3df31e4219728a4de950499984ff0064417ebf14292b02d8a2a6bc,18807510,1702837571,17/12/2023 18:26,Buy,0.15, ETH,118367.4403, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0xd57c3475aa3e71e1b3ad35f1a5f3b46daa8b4813d0473991d1f33723b03d2299,18807512,1702837595,17/12/2023 18:26,Buy,0.567522634, ETH,447212.4014, SYNC,0.00000127,ETH per SYNC,Uniswap V2
0x78018cfef52d6987de5485d93b2b5b4ece2827e2c5184bf42384e8d88883d699,18807516,1702837643,17/12/2023 18:27,Sell,3743726.704, SYNC,4.684227477, ETH,0.00000125,ETH per SYNC,Uniswap V2
0x1950c504645f9bb0283d1014e464f72cc613e9fe47061139f43d5346fbb10c37,18807517,1702837655,17/12/2023 18:27,Buy,0.5, ETH,400515.8133, SYNC,0.00000125,ETH per SYNC,Uniswap V2
0x00bd01a8ec8f975f6d01450806bdb346c45d4a1fafcc7ebfd3cefec82b674434,18807519,1702837679,17/12/2023 18:27,Sell,3220704.698, SYNC,3.969154039, ETH,0.00000123,ETH per SYNC,Uniswap V2
0x698e27b4d352da896bfcee3da3c2f0b9ad15e911b6479a442c12d9bf3ea2c7e6,18807526,1702837763,17/12/2023 18:29,Sell,1516448.939, SYNC,1.84730527, ETH,0.00000122,ETH per SYNC,Uniswap V2
0x17333d0211b0ac57da125388c942bf173009a305ade8fb2a9c9f5c0b172cbc4b,18807532,1702837835,17/12/2023 18:30,Sell,568996.8043, SYNC,0.689625931, ETH,0.00000121,ETH per SYNC,Uniswap V2
0x2bb18bf19afe28b8b60036e4ff12aebb3f15876517790d7f7d12f0786ec14752,18807542,1702837955,17/12/2023 18:32,Sell,213768.6194, SYNC,0.258595534, ETH,0.00000121,ETH per SYNC,Uniswap V2
0xe7cb6a37ddc3e7bd9ae9fa64371b89ea3425461fddedd521b5b693201d719e29,18807543,1702837967,17/12/2023 18:32,Sell,63175.92764, SYNC,0.076372392, ETH,0.00000121,ETH per SYNC,Uniswap V2
0x6c751ab171f2e10f2288cbf3d056231c94c88548fe5a59ac461ed4e0e23f583e,18807548,1702838027,17/12/2023 18:33,Sell,3326404.844, SYNC,3.988464141, ETH,0.0000012,ETH per SYNC,Uniswap V2
0xc10271279ba39101cb254d6a162c0ba150f26b1940ea86a4424a4db1b56836cc,18807548,1702838027,17/12/2023 18:33,Sell,340000, SYNC,0.404070083, ETH,0.00000119,ETH per SYNC,Uniswap V2
0x625a250f3b1fb739442019abc539a9307ca2b33a900cd6aefb9f6c0ee31f6f6f,18807559,1702838171,17/12/2023 18:36,Buy,0.15, ETH,125524.4615, SYNC,0.00000119,ETH per SYNC,Uniswap V2
0xba41c51e0ee6804e707520c7b158f1b9810642b35a1a03c4a00c6c6d466ffd28,18807568,1702838279,17/12/2023 18:37,Sell,195500, SYNC,0.232181577, ETH,0.00000119,ETH per SYNC,Uniswap V2
0x01ecf233d35d6f38b423ae9510e9fa5805d1e8779b79a0f0749098947a45d0f6,18807570,1702838303,17/12/2023 18:38,Buy,0.17, ETH,142302.9572, SYNC,0.00000119,ETH per SYNC,Uniswap V2
0xca05c136fd3fd1b63cf48dabf5b0aca870daff15985fe247386201e4f42b89b6,18807573,1702838339,17/12/2023 18:38,Buy,0.142499961, ETH,119208.0527, SYNC,0.0000012,ETH per SYNC,Uniswap V2
0x9a68501587bfe00935a645f06870305420accdd93ee40f29470778b6c815fcf1,18807574,1702838351,17/12/2023 18:39,Buy,0.2634211, ETH,220183.9497, SYNC,0.0000012,ETH per SYNC,Uniswap V2
0x2484a7ddd732354bfaa77287c60aabe465234e9d4e546dc5356e8fba3b1be861,18807575,1702838363,17/12/2023 18:39,Sell,135741.4478, SYNC,0.161457131, ETH,0.00000119,ETH per SYNC,Uniswap V2
0x222c048efd3ea0fc600c2ed9270001de0c08e54567026b8224b876e839f07305,18807579,1702838411,17/12/2023 18:40,Buy,0.097910068, ETH,81833.17085, SYNC,0.0000012,ETH per SYNC,Uniswap V2
0x754fb1a1c5a16f353c6a037c10a8f7dd0e3fa36b7373e0ed28e9e1cf9abfd987,18807584,1702838471,17/12/2023 18:41,Buy,0.123016485, ETH,102771.2709, SYNC,0.0000012,ETH per SYNC,Uniswap V2
0x26d985d746f0c8ab6d6b2dd85c9ce66436a4258d95e5af31ccdf3e7bb40196c1,18807587,1702838507,17/12/2023 18:41,Buy,1.122189263, ETH,935159.5697, SYNC,0.0000012,ETH per SYNC,Uniswap V2
0x19838c6930e7a6532ac78b2efef5762c77aa94d4d375cdf5eb8d23c802f2fdb2,18807588,1702838519,17/12/2023 18:41,Sell,1822847.174, SYNC,2.169704753, ETH,0.00000119,ETH per SYNC,Uniswap V2
0x0c3a35e1a62d2f1214990315da1865098650689974d4832aa23549447fc0c515,18807589,1702838531,17/12/2023 18:42,Sell,580585.4908, SYNC,0.687071676, ETH,0.00000118,ETH per SYNC,Uniswap V2
0x830f19ffd2a2a76cc7d9a17a597cee452c989bb354d4d3ead66ccdcefb61b7c6,18807593,1702838579,17/12/2023 18:42,Buy,1.122088442, ETH,941681.162, SYNC,0.00000119,ETH per SYNC,Uniswap V2
0xc0d9c6cbb806355ceefac3e09e9e277b496428f9967c6dcadf996c5d2362aa88,18807595,1702838603,17/12/2023 18:43,Sell,1180116.712, SYNC,1.396999635, ETH,0.00000118,ETH per SYNC,Uniswap V2
0xa89f1c7e3e2267af5b7ccdbb4b3f978d750a794035160dc9b494a265afabc5bd,18807597,1702838627,17/12/2023 18:43,Sell,425000, SYNC,0.501170352, ETH,0.00000118,ETH per SYNC,Uniswap V2
0x63e52f47df6b3630eb5badd534af2c6aca6ca5cdac02b940ac95dfc46eb420da,18807601,1702838675,17/12/2023 18:44,Buy,0.897564313, ETH,755986.3954, SYNC,0.00000119,ETH per SYNC,Uniswap V2
0x84f505451ffadb0e4db44ca00e93375fce34739b5e185e16f34de1853166a4cd,18807605,1702838723,17/12/2023 18:45,Sell,1039030.34, SYNC,1.225408386, ETH,0.00000118,ETH per SYNC,Uniswap V2
0x7efaa4253313b4ddcba179c241530e508023190b486ef0d3ebc36df98e9168a8,18807611,1702838795,17/12/2023 18:46,Sell,227349.137, SYNC,0.267316841, ETH,0.00000118,ETH per SYNC,Uniswap V2
0x38f76ccb4f3606ba592990b8a813233fdff8bc9007c8a3e28fd19ae4c875134b,18807613,1702838819,17/12/2023 18:46,Sell,592218.1439, SYNC,0.694966325, ETH,0.00000117,ETH per SYNC,Uniswap V2
0x88dfedb99ca9ace36b2a28380aef37bd473a09e4e24b3e4d8016a24fef354113,18807616,1702838855,17/12/2023 18:47,Sell,1774270.875, SYNC,2.070384028, ETH,0.00000117,ETH per SYNC,Uniswap V2
0x905c71428d1ef5e3aad072f46ca474712c3597894dece0ff68af632b57061110,18807619,1702838891,17/12/2023 18:48,Buy,0.1, ETH,85528.5872, SYNC,0.00000117,ETH per SYNC,Uniswap V2
0x5781a913d03eca2b4451c8beb71b6dfeeda47789bf23bc69e69f89ae2f98e35e,18807622,1702838927,17/12/2023 18:48,Buy,0.22, ETH,188040.0851, SYNC,0.00000117,ETH per SYNC,Uniswap V2
0x60988be79e2115f8baf7297dd8ad9ea6bce2ce2195a124a16448fe30b21832c4,18807624,1702838951,17/12/2023 18:49,Sell,291955.4078, SYNC,0.339447801, ETH,0.00000116,ETH per SYNC,Uniswap V2
0x05e38f70d1c59244e4c047d20cab33ec775faeffdd236d3d4db27e839a92f63b,18807640,1702839143,17/12/2023 18:52,Sell,620958.494, SYNC,0.72040446, ETH,0.00000116,ETH per SYNC,Uniswap V2
0x2dcd3d3a7608982db506b472e48fe69cfebcf0f1305238436054777ec6d77947,18807641,1702839155,17/12/2023 18:52,Buy,0.029137151, ETH,25000, SYNC,0.00000117,ETH per SYNC,Uniswap V2
0x559075cb1758a682058bb4924726c69672ac1cd7f88770ccca1cf16f622c0e89,18807644,1702839191,17/12/2023 18:53,Sell,425000, SYNC,0.492067216, ETH,0.00000116,ETH per SYNC,Uniswap V2
0xfe8e64c8b815f659dae8c54b91597af6de5481ad2e340301a5a3b392766d21e1,18807644,1702839191,17/12/2023 18:53,Buy,0.084467069, ETH,72456.86445, SYNC,0.00000117,ETH per SYNC,Uniswap V2
0x77eb3bbe29f49e9a0fb0a81107c16f7fcb74d1e45401650a5754cd450ef05af8,18807651,1702839275,17/12/2023 18:54,Buy,0.061315784, ETH,52688.0139, SYNC,0.00000116,ETH per SYNC,Uniswap V2
0xb724547fabdc6c561de0478436a26b851a38ec7bfd5d8d2342cbc7c924e4201d,18807653,1702839299,17/12/2023 18:54,Sell,450500, SYNC,0.520638738, ETH,0.00000116,ETH per SYNC,Uniswap V2
0x2d3001fb803e4e285ea44c46cc957567df6ba9c9e315511d1969176100b17fee,18807657,1702839347,17/12/2023 18:55,Buy,0.035, ETH,30133.57452, SYNC,0.00000116,ETH per SYNC,Uniswap V2
0x4b3d43165d1d62a8c73f89aafd8e8313edbe53bd2a2524578261fca52b07263a,18807674,1702839551,17/12/2023 18:59,Buy,0.146014577, ETH,125666.045, SYNC,0.00000116,ETH per SYNC,Uniswap V2
0x843b19de4550a5408111975a59613613574edfd11e032303b8123f5b55fe49f6,18807678,1702839599,17/12/2023 18:59,Buy,0.016949, ETH,14582.12049, SYNC,0.00000116,ETH per SYNC,Uniswap V2
0x72c26475f93e89623847abd587794bc9dcfe78f0e2a09250c92cbbea04995a98,18807684,1702839671,17/12/2023 19:01,Buy,0.035, ETH,30109.1483, SYNC,0.00000116,ETH per SYNC,Uniswap V2
0x4dc294540a249006d7177598c695409d6b57ad41086972840521aacff86ee373,18807691,1702839755,17/12/2023 19:02,Buy,0.131, ETH,112655.9778, SYNC,0.00000116,ETH per SYNC,Uniswap V2
0xfe1bd07070a900275cf3ba3bb2f6507c62b1353f303f07e404fcceeacaf1523f,18807704,1702839911,17/12/2023 19:05,Sell,127651.0001, SYNC,0.148151012, ETH,0.00000116,ETH per SYNC,Uniswap V2
0x08bb0f3010d50e73129676e14e04cce18766ae7ff6fb502b7a97ab03cc6d7b6d,18807717,1702840067,17/12/2023 19:07,Sell,279981.1415, SYNC,0.325610013, ETH,0.00000116,ETH per SYNC,Uniswap V2
0xe25af20a9d15642893d79b2ccf49f3b52e5ee92e21ad23fae6782a0f2cd56206,18807762,1702840607,17/12/2023 19:16,Sell,1612733.069, SYNC,1.877728863, ETH,0.00000116,ETH per SYNC,Uniswap V2
0xdfd00102f586317237b04ba642542f715f9f9b4fa0fc252558904b1b15ec5c73,18807772,1702840727,17/12/2023 19:18,Sell,234752.1483, SYNC,0.277361839, ETH,0.00000118,ETH per SYNC,Uniswap V2
0x3836774e5c68b8ef58b40167ae5c8fb969e52afd92903a0dcaf019dc98bd42d2,18807813,1702841219,17/12/2023 19:26,Sell,289000, SYNC,0.347490974, ETH,0.0000012,ETH per SYNC,Uniswap V2
0x38384f25d03b66b70fa68734e626a8a6b524123287a358d2b52b97a2498d127b,18807841,1702841567,17/12/2023 19:32,Sell,439229.1808, SYNC,0.540542886, ETH,0.00000123,ETH per SYNC,Uniswap V2
0x0d80aa183d1d658b082be7109270b736fb4aa7ac15137764bee3cc5c5a234e88,18807848,1702841651,17/12/2023 19:34,Sell,235393.2685, SYNC,0.28921136, ETH,0.00000123,ETH per SYNC,Uniswap V2
0xb7b5b31f5df470a802322384be3e81ba7a00a6f04065fba8287b251806a121ac,18807883,1702842071,17/12/2023 19:41,Sell,57039.25311, SYNC,0.071240816, ETH,0.00000125,ETH per SYNC,Uniswap V2
0xe05a7fcab78d4439304c88760b529eef014fc9ca3867537f98e39f850d9d36c9,18807905,1702842335,17/12/2023 19:45,Sell,84150, SYNC,0.105356654, ETH,0.00000125,ETH per SYNC,Uniswap V2
0x3b9e6e2309b94322f36e80ae2429d4a9d664cfa7b69e61cd6152d71a77fb3a97,18807925,1702842575,17/12/2023 19:49,Sell,127500, SYNC,0.159573497, ETH,0.00000125,ETH per SYNC,Uniswap V2
0xfa6552419bbda6747074351907d5052779e25fd74d77530cad51af3fd6827033,18807930,1702842635,17/12/2023 19:50,Sell,425000, SYNC,0.531281334, ETH,0.00000125,ETH per SYNC,Uniswap V2
0x5be4c543415d599666cc4de73a0fca1e3821ac45043f4c152ec7038c8e27bf3a,18807965,1702843055,17/12/2023 19:57,Sell,510000.8415, SYNC,0.640542784, ETH,0.00000126,ETH per SYNC,Uniswap V2
0xb530b5390812acbbbacfe6fc25e69c8ed27ae59924667b6370ba602328650f92,18807975,1702843175,17/12/2023 19:59,Sell,850000, SYNC,1.064042902, ETH,0.00000125,ETH per SYNC,Uniswap V2
0xfae8077697cd40cbdc66de5c6d621fa4e46ad09c6ed75a190135884103584e73,18807983,1702843271,17/12/2023 20:01,Sell,878515.4335, SYNC,1.09515372, ETH,0.00000125,ETH per SYNC,Uniswap V2
0x2156ce48e3b2fc7a8e7b4fc25e91696609e00f7b2b01618a1a4642eb9b83bab8,18808000,1702843475,17/12/2023 20:04,Sell,721986.2762, SYNC,0.898004034, ETH,0.00000124,ETH per SYNC,Uniswap V2
0xe06cd87d44ad0727566794d8e2b9847f390edd36528615189c3fb9f4ca6070de,18808013,1702843631,17/12/2023 20:07,Sell,127500, SYNC,0.158565134, ETH,0.00000124,ETH per SYNC,Uniswap V2
0xd7bb999f55f2ffe6d11db3a2ca304884ebecd3efdd91a129913f644cfad3f282,18808036,1702843919,17/12/2023 20:11,Sell,141976.211, SYNC,0.17830194, ETH,0.00000126,ETH per SYNC,Uniswap V2
0x55ed51f5ea1ce081c8df2233139c7920e04cce6c72ff60de109eb9653d9b6c1c,18808044,1702844015,17/12/2023 20:13,Sell,2550000, SYNC,3.183775944, ETH,0.00000125,ETH per SYNC,Uniswap V2
0x7ba0dcb47e3eec1194d2849c2808252b359cb8768c362059041b250b9b225207,18808049,1702844075,17/12/2023 20:14,Sell,900101.1528, SYNC,1.115803963, ETH,0.00000124,ETH per SYNC,Uniswap V2
0x53d62b0075b605839b097e6a9f40e2f869cd40bf4389343cc0248d52a99187ae,18808118,1702844903,17/12/2023 20:28,Sell,30600, SYNC,0.038556929, ETH,0.00000126,ETH per SYNC,Uniswap V2
0xde8f50cae42cc373aa059bd01827ece29cf16a01ac21cf3b9f955aba6f3d205e,18808158,1702845383,17/12/2023 20:36,Sell,401173.1495, SYNC,0.528277168, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x7cab47620f16afec2cc723746f4425fa1246ea78c48729ffcdfb9b0bb398356f,18808188,1702845743,17/12/2023 20:42,Sell,1951337.252, SYNC,2.590695998, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x7acc164deaf8e8bf83df09e45228435f4cb1449614288cd6d4678629c820dfe3,18808195,1702845827,17/12/2023 20:43,Sell,108776.2012, SYNC,0.145210775, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x1e7e48fd018efb2a34cfbae5e99667acbc17d0979cd75cd4fcab152c69e26392,18808195,1702845827,17/12/2023 20:43,Sell,1847696.096, SYNC,2.454349669, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x8da1a6429e8ba063e357a5a455c516c08b75babdb3b90057e721826c0584b266,18808212,1702846031,17/12/2023 20:47,Sell,1951337.252, SYNC,2.592498396, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x13efb45ed8d44756de1157ce40bb1044560d54ffda5c980f02c2237b5a911fac,18808237,1702846331,17/12/2023 20:52,Sell,2858935.973, SYNC,3.80313091, ETH,0.00000133,ETH per SYNC,Uniswap V2
0xf49735ae97fc494db8e2fc99abb783c8bb0d4655bb09d0a13412c53e6a1b6f0f,18808261,1702846619,17/12/2023 20:56,Sell,904311.1815, SYNC,1.206986855, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x240fd58c1251a2b185537b2fbbcb4be2ccac1d0ba6821b0797db7e69cd3b8fc5,18808264,1702846655,17/12/2023 20:57,Sell,236851.5022, SYNC,0.315254174, ETH,0.00000133,ETH per SYNC,Uniswap V2
0xe6b9de9113596a28bef39ea4546e4da7b08b2f7ced3c555d73e92aa5ac5b64bd,18808269,1702846715,17/12/2023 20:58,Sell,3403495.206, SYNC,4.546295094, ETH,0.00000134,ETH per SYNC,Uniswap V2
0x6064c958e57a199ab2148629b3813ee51d02a95b4ccc8075ee1eeec9dc4e4097,18808283,1702846883,17/12/2023 21:01,Sell,1906713.648, SYNC,2.533997761, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x980b57b710855282a254534bd77f73b8cadc08999ffc7ba28db2eb90a2fef895,18808315,1702847267,17/12/2023 21:07,Sell,1847696.096, SYNC,2.454101328, ETH,0.00000133,ETH per SYNC,Uniswap V2
0xe2ac2d656ea939fba2c83f402f756d5fa4385d8a4f7662d9974440626609f881,18808330,1702847447,17/12/2023 21:10,Sell,82875, SYNC,0.109825086, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x4a8235ff2f2be5e330bdd3a2b91cd9082b2fcc5e5b5e45eecaf0d326c6015982,18808337,1702847531,17/12/2023 21:12,Sell,678558.1271, SYNC,0.897586579, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x65c5199280d8a8db4cf52c4d1143a36bb4ce2d1ad4fb603114265ff31c67a1c9,18808338,1702847543,17/12/2023 21:12,Sell,1284562.5, SYNC,1.690771153, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x1606b4f71f64677b295d2a495ebcb5ad2e97ddb5a5743acdaa1eed2dca0d7c53,18808348,1702847663,17/12/2023 21:14,Sell,42500, SYNC,0.05575158, ETH,0.00000131,ETH per SYNC,Uniswap V2
0x5d4f6c1c7b330552a850f768defe8c3c14dcdfbe0cdfc420038ae0024247eac2,18808362,1702847843,17/12/2023 21:17,Sell,758041.4801, SYNC,0.994269749, ETH,0.00000131,ETH per SYNC,Uniswap V2
0x2f759df2af3b34a99796bdca2b45dc2a298b3719e5675fd1948086880c803627,18808362,1702847843,17/12/2023 21:17,Sell,150320.2665, SYNC,0.196711979, ETH,0.00000131,ETH per SYNC,Uniswap V2
0xdef9c84781c06ffbdf6fc1d27f086e778a85a65867934215b01c47777b373d70,18808388,1702848155,17/12/2023 21:22,Sell,2260818.962, SYNC,3.005585726, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x1200d7e13b16e5cb776a634d6e2d6221d53035e5af13a63405015908756b046e,18808423,1702848575,17/12/2023 21:29,Sell,1670643.439, SYNC,2.218788759, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x3544c41a3a5ed77b9e35b61bbd90649e65bc2d74d557ed3718d02da011ba8e66,18808443,1702848815,17/12/2023 21:33,Sell,70548.64537, SYNC,0.093368905, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x9d2be54660599844974021a011ec632f7e432cc4519689b2b90781312b5b46e2,18808447,1702848863,17/12/2023 21:34,Sell,357000, SYNC,0.472791236, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x51f5109ab538bd4513a10007a65ee46774642791d46e5716f60f6f0e7ee87c8a,18808482,1702849283,17/12/2023 21:41,Sell,2495896.485, SYNC,3.315990714, ETH,0.00000133,ETH per SYNC,Uniswap V2
0xfdd50662c902584b9ece5519b37c3faedb3d45111078bf1be8154ed22de49fe1,18808510,1702849619,17/12/2023 21:46,Sell,70653.13415, SYNC,0.09326039, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x0ab181fbc76f68de193e37e967565d55b21fb2ee9b244e967aa3a6fd018ffcbc,18808514,1702849667,17/12/2023 21:47,Sell,1906713.648, SYNC,2.533495514, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x7c413d7d8734a61ffa373cbaf719c0752cd1f9c10cc68fbd22edf61299e2262b,18808521,1702849751,17/12/2023 21:49,Sell,260627.2255, SYNC,0.344558443, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x80eb39ab97f68b2f1ed1b91bbce8c6ae660f014495ce7d545427946254cb3a8a,18808537,1702849943,17/12/2023 21:52,Sell,1909668.675, SYNC,2.529731749, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x62bfea819dd636c92175f337a4606f8f13af0bd12115b09696ca9f09fc90b242,18808541,1702849991,17/12/2023 21:53,Sell,680000, SYNC,0.895402871, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x77df76aea596f10cfd7831a8435d08f0fc402c1208de6e25e56cb618c2f1ed32,18808568,1702850315,17/12/2023 21:58,Sell,1552608.334, SYNC,2.061086724, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x672313ade5120466d5fddca31a1d2fe32213bdd31bd59b2888f9fc13021a202e,18808568,1702850315,17/12/2023 21:58,Sell,57535.68096, SYNC,0.076066114, ETH,0.00000132,ETH per SYNC,Uniswap V2
0x9b851065ee96f9c6b47fa0c106210cb97eefbeda390bcc4d8a52163e82677404,18808581,1702850495,17/12/2023 22:01,Sell,91375, SYNC,0.121439155, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x918d7d4d3df1e4a4dcef5d62c3f723f9b359f1ed591a8e398518b7a52f966c13,18808591,1702850627,17/12/2023 22:03,Sell,226100, SYNC,0.300521671, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x26c45759f2e3f23ef07865a1e929b6ea3f8138e3348ee43b66f30c9db47f68a9,18808593,1702850651,17/12/2023 22:04,Sell,469308.7241, SYNC,0.622682025, ETH,0.00000133,ETH per SYNC,Uniswap V2
0xaebca57f4229eb7418b4554255f45280325b7d86413de2d9e6a8edda20178c24,18808595,1702850675,17/12/2023 22:04,Sell,380130.2, SYNC,0.50327183, ETH,0.00000132,ETH per SYNC,Uniswap V2
0xfc02190789c5f8313c9f414f827dfa41e770da119f2fad31d11d9bc36bc4b2b2,18808640,1702851227,17/12/2023 22:13,Sell,85657.12085, SYNC,0.114262411, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x96c580a1bd41292b85026e71856c0e78ee0b0c2f7dc270067a63bc901b00234c,18808651,1702851359,17/12/2023 22:15,Sell,2858935.973, SYNC,3.799405485, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x7fc00c7f67197f18a303fadc5074dfed4e6947077260e2a9801ca1efedbc9046,18808657,1702851431,17/12/2023 22:17,Sell,2791068.795, SYNC,3.715846703, ETH,0.00000133,ETH per SYNC,Uniswap V2
0x85091c713a9ec2608a9f3550f59994813dbc65577703462d52df004a646601af,18808661,1702851479,17/12/2023 22:17,Sell,340000, SYNC,0.449056762, ETH,0.00000132,ETH per SYNC,Uniswap V2
